2019.02.07,09:25,1.1359,1.136,1.1356,1.1358,14
2019.02.07,09:30,1.1357,1.1359,1.1357,1.1359,15
2019.02.07,09:35,1.1358,1.1358,1.1353,1.1355,34
2019.02.07,09:40,1.1356,1.1357,1.1354,1.1355,14
2019.02.07,09:45,1.1354,1.1358,1.1354,1.1357,22
2019.02.07,09:50,1.1358,1.1358,1.1357,1.1357,18
2019.02.07,09:55,1.1358,1.1359,1.1353,1.1353,30
2019.02.07,10:00,1.1352,1.1353,1.1349,1.135,33
2019.02.07,10:05,1.1351,1.1353,1.1348,1.1348,22
2019.02.07,10:10,1.1347,1.1349,1.1346,1.1347,23
2019.02.07,10:15,1.1346,1.1349,1.1346,1.1349,22
2019.02.07,10:20,1.135,1.135,1.1347,1.1349,24
2019.02.07,10:25,1.135,1.1351,1.1349,1.1351,26
2019.02.07,10:30,1.135,1.1352,1.135,1.1351,16
2019.02.07,10:35,1.135,1.1352,1.135,1.1351,16
2019.02.07,10:40,1.1352,1.1353,1.1351,1.1351,14
2019.02.07,10:45,1.135,1.1353,1.135,1.1352,27
2019.02.07,10:50,1.1353,1.1356,1.1352,1.1355,17
2019.02.07,10:55,1.1356,1.1356,1.1352,1.1354,33
2019.02.07,11:00,1.1353,1.1353,1.135,1.1352,18
2019.02.07,11:05,1.1353,1.1354,1.1343,1.1344,35
2019.02.07,11:10,1.1345,1.1347,1.1344,1.1346,36
2019.02.07,11:15,1.1345,1.1348,1.1345,1.1347,17
2019.02.07,11:20,1.1348,1.1349,1.1344,1.1345,42
2019.02.07,11:25,1.1346,1.1346,1.1344,1.1345,14
2019.02.07,11:30,1.1344,1.1345,1.1344,1.1344,17
2019.02.07,11:35,1.1343,1.1344,1.1339,1.134,34
2019.02.07,11:40,1.1339,1.1342,1.1339,1.1342,16
2019.02.07,11:45,1.1341,1.1343,1.1341,1.1342,12
2019.02.07,11:50,1.1343,1.1343,1.1342,1.1342,22
2019.02.07,11:55,1.1343,1.1344,1.1343,1.1344,8
2019.02.07,12:00,1.1343,1.1343,1.134,1.1342,50
2019.02.07,12:05,1.1343,1.1345,1.1342,1.1342,44
2019.02.07,12:10,1.1341,1.1344,1.1335,1.1336,42
2019.02.07,12:15,1.1335,1.1336,1.1332,1.1333,49
2019.02.07,12:20,1.1332,1.1338,1.1331,1.1336,35
2019.02.07,12:25,1.1337,1.1337,1.1334,1.1335,23
2019.02.07,12:30,1.1336,1.1337,1.1335,1.1337,16
2019.02.07,12:35,1.1336,1.1338,1.1336,1.1337,28
2019.02.07,12:40,1.1338,1.1338,1.1336,1.1337,10
2019.02.07,12:45,1.1336,1.1337,1.1334,1.1335,28
2019.02.07,12:50,1.1334,1.1337,1.1332,1.1336,37
2019.02.07,12:55,1.1335,1.1338,1.1335,1.1336,34
2019.02.07,13:00,1.1335,1.1336,1.1332,1.1334,48
2019.02.07,13:05,1.1335,1.1335,1.1332,1.1334,32
2019.02.07,13:10,1.1335,1.1336,1.1334,1.1336,30
